source,target,weight,distance
5859,38048,0.0017624579227920236,567.39
5862,5864,99999.99999999999,0.0
5862,5871,0.005568523201218999,179.58
5862,5873,0.0031826947055402276,314.2
5862,5877,0.0031826947055402276,314.2
5862,6224,0.004968287138833633,201.28
5862,6227,0.004968287138833633,201.28
5862,6228,0.004968287138833633,201.28
5862,6332,0.003938146946312035,253.93
5862,6333,0.003938146946312035,253.93
5862,6342,0.006659169416491439,150.17
5862,6346,0.006659169416491439,150.17
5862,6348,0.006659169416491439,150.17
5862,8451,0.0029761350823331438,336.01
5862,8454,0.0029761350823331438,336.01
5862,8456,0.0029761350823331438,336.01
5862,13653,0.0032590791009058677,306.84
5862,13897,0.007429567939828657,134.6
5862,13899,0.007429567939828657,134.6
5862,13901,0.007429567939828657,134.6
5862,14144,0.003761822173744077,265.83
5862,14147,0.003761822173744077,265.83
5862,14149,0.003761822173744077,265.83
5862,15048,0.002857360398172409,349.97
5862,15057,0.003903856548767719,256.16
5862,15061,0.003903856548767719,256.16
5862,15078,0.0027155748208622637,368.25
5862,15080,0.0027155730771828033,368.25
5862,15081,0.0027155730771828033,368.25
5862,16328,0.0026346544111659227,379.56
5862,16329,0.0026346544111659227,379.56
5862,16330,0.0026346544111659227,379.56
5862,18929,0.004265229040768166,234.45
5862,18931,0.004265229040768166,234.45
5862,32466,0.0025216844248268718,396.56
5862,32738,0.002654323504704421,376.74
5862,32740,0.002654323504704421,376.74
5862,32744,0.002654323504704421,376.74
5862,35055,0.0027122320676540444,368.7
5862,35056,0.0027122320676540444,368.7
5862,35057,0.0027122320676540444,368.7
5862,38048,0.0017624579227920236,567.39
5864,5871,0.005568523201218999,179.58
5864,5873,0.0031826947055402276,314.2
5864,5877,0.0031826947055402276,314.2
5864,6224,0.004968287138833633,201.28
5864,6227,0.004968287138833633,201.28
5864,6228,0.004968287138833633,201.28
5864,6332,0.003938146946312035,253.93
5864,6333,0.003938146946312035,253.93
5864,6342,0.006659169416491439,150.17
5864,6346,0.006659169416491439,150.17
5864,6348,0.006659169416491439,150.17
5864,8451,0.0029761350823331438,336.01
5864,8454,0.0029761350823331438,336.01
5864,8456,0.0029761350823331438,336.01
5864,13653,0.0032590791009058677,306.84
5864,13897,0.007429567939828657,134.6
5864,13899,0.007429567939828657,134.6
5864,13901,0.007429567939828657,134.6
5864,14144,0.003761822173744077,265.83
5864,14147,0.003761822173744077,265.83
5864,14149,0.003761822173744077,265.83
5864,15048,0.002857360398172409,349.97
5864,15057,0.003903856548767719,256.16
5864,15061,0.003903856548767719,256.16
5864,15078,0.0027155748208622637,368.25
5864,15080,0.0027155730771828033,368.25
5864,15081,0.0027155730771828033,368.25
5864,16328,0.0026346544111659227,379.56
5864,16329,0.0026346544111659227,379.56
5864,16330,0.0026346544111659227,379.56
5864,18929,0.004265229040768166,234.45
5864,18931,0.004265229040768166,234.45
5864,32466,0.0025216844248268718,396.56
5864,32738,0.002654323504704421,376.74
5864,32740,0.002654323504704421,376.74
5864,32744,0.002654323504704421,376.74
5864,35055,0.0027122320676540444,368.7
5864,35056,0.0027122320676540444,368.7
5864,35057,0.0027122320676540444,368.7
5864,38048,0.0017624579227920236,567.39
5871,5873,0.006091967659794918,164.15
5871,5877,0.006091967659794918,164.15
5871,6224,0.0034518951056565737,289.7
5871,6227,0.0034518951056565737,289.7
5871,6228,0.0034518951056565737,289.7
5871,6332,0.0027021297883195825,370.08
5871,6333,0.0027021297883195825,370.08
5871,6342,0.004118376719413816,242.81
5871,6346,0.004118376719413816,242.81
5871,6348,0.004118376719413816,242.81
5871,8451,0.002539345480165823,393.8
5871,8454,0.002539345480165823,393.8
5871,8456,0.002539345480165823,393.8
5871,13653,0.0026023993956736423,384.26
5871,13897,0.0033420355838477927,299.22
5871,13899,0.0033420355838477927,299.22
5871,13901,0.0033420355838477927,299.22
5871,14144,0.0028359718064947977,352.61
5871,14147,0.0028359718064947977,352.61
5871,14149,0.0028359718064947977,352.61
5871,15048,0.0025317354536394136,394.99
5871,15078,0.003453724808469139,289.54
5871,15080,0.0034536903812114003,289.55
5871,15081,0.0034536903812114003,289.55
5871,16328,0.00285555600391145,350.19
5871,16329,0.00285555600391145,350.19
5871,16330,0.00285555600391145,350.19
5871,18929,0.0059926138844554975,166.87
5871,18931,0.0059926138844554975,166.87
5871,32466,0.002916317926139341,342.9
5871,32738,0.004254257970257927,235.06
5871,32740,0.004254257970257927,235.06
5871,32744,0.004254257970257927,235.06
5871,35055,0.002734447054975651,365.7
5871,35056,0.002734447054975651,365.7
5871,35057,0.002734447054975651,365.7
5871,38048,0.002022771076017714,494.37
5873,5877,99999.99999999999,0.0
5873,6224,0.003028982314413061,330.14
5873,6227,0.003028982314413061,330.14
5873,6228,0.003028982314413061,330.14
5873,6342,0.0033035996038210933,302.7
5873,6346,0.0033035996038210933,302.7
5873,6348,0.0033035996038210933,302.7
5873,8253,0.002515465867431989,397.54
5873,8451,0.0026164144342292043,382.2
5873,8454,0.0026164144342292043,382.2
5873,8456,0.0026164144342292043,382.2
5873,13653,0.002528104695640772,395.55
5873,13707,0.0027089805089953846,369.14
5873,13711,0.0027089805089953846,369.14
5873,13712,0.0027089805089953846,369.14
5873,14144,0.0026646839992892847,375.28
5873,14147,0.0026646839992892847,375.28
5873,14149,0.0026646839992892847,375.28
5873,15048,0.0026716745906024335,374.3
5873,15078,0.0058143586010735784,171.99
5873,15080,0.005814194333279557,171.99
5873,15081,0.005814194333279557,171.99
5873,15089,0.0028207499097205246,354.52
5873,15092,0.0028207499097205246,354.52
5873,16328,0.0037457568843850576,266.97
5873,16329,0.0037457568843850576,266.97
5873,16330,0.0037457568843850576,266.97
5873,18929,0.007558597718650564,132.3
5873,18931,0.007558597718650564,132.3
5873,26837,0.0027615789553459527,362.11
5873,27622,0.002821192800307886,354.46
5873,32466,0.0040163277169629474,248.98
5873,32738,0.01269214744737262,78.79
5873,32740,0.01269214744737262,78.79
5873,32744,0.01269214744737262,78.79
5873,35055,0.003281605161939184,304.73
5873,35056,0.003281605161939184,304.73
5873,35057,0.003281605161939184,304.73
5873,38047,0.0027904321696455717,358.37
5873,38048,0.0027868371370803613,358.83
5877,6224,0.003028982314413061,330.14
5877,6227,0.003028982314413061,330.14
5877,6228,0.003028982314413061,330.14
5877,6342,0.0033035996038210933,302.7
5877,6346,0.0033035996038210933,302.7
5877,6348,0.0033035996038210933,302.7
5877,8253,0.002515465867431989,397.54
5877,8451,0.0026164144342292043,382.2
5877,8454,0.0026164144342292043,382.2
5877,8456,0.0026164144342292043,382.2
5877,13653,0.002528104695640772,395.55
5877,13707,0.0027089805089953846,369.14
5877,13711,0.0027089805089953846,369.14
5877,13712,0.0027089805089953846,369.14
5877,14144,0.0026646839992892847,375.28
5877,14147,0.0026646839992892847,375.28
5877,14149,0.0026646839992892847,375.28
5877,15048,0.0026716745906024335,374.3
5877,15078,0.0058143586010735784,171.99
5877,15080,0.005814194333279557,171.99
5877,15081,0.005814194333279557,171.99
5877,15089,0.0028207499097205246,354.52
5877,15092,0.0028207499097205246,354.52
5877,16328,0.0037457568843850576,266.97
5877,16329,0.0037457568843850576,266.97
5877,16330,0.0037457568843850576,266.97
5877,18929,0.007558597718650564,132.3
5877,18931,0.007558597718650564,132.3
5877,26837,0.0027615789553459527,362.11
5877,27622,0.002821192800307886,354.46
5877,32466,0.0040163277169629474,248.98
5877,32738,0.01269214744737262,78.79
5877,32740,0.01269214744737262,78.79
5877,32744,0.01269214744737262,78.79
5877,35055,0.003281605161939184,304.73
5877,35056,0.003281605161939184,304.73
5877,35057,0.003281605161939184,304.73
5877,38047,0.0027904321696455717,358.37
5877,38048,0.0027868371370803613,358.83
6221,8453,0.003441442175611102,290.58
6221,38048,0.0018820575826099905,531.33
6224,6227,99999.99999999999,0.0
6224,6228,99999.99999999999,0.0
6224,6332,0.010828437371360793,92.35
6224,6333,0.010828437371360793,92.35
6224,6342,0.01890464056648846,52.9
6224,6346,0.01890464056648846,52.9
6224,6348,0.01890464056648846,52.9
6224,8253,0.00319495431352778,312.99
6224,8451,0.00720562604644398,138.78
6224,8454,0.00720562604644398,138.78
6224,8456,0.00720562604644398,138.78
6224,13653,0.007272857026168751,137.5
6224,13707,0.003255815196761146,307.14
6224,13711,0.003255815196761146,307.14
6224,13712,0.003255815196761146,307.14
6224,13897,0.006656671405117248,150.23
6224,13899,0.006656671405117248,150.23
6224,13901,0.006656671405117248,150.23
6224,14144,0.01433697360591926,69.75
6224,14147,0.01433697360591926,69.75
6224,14149,0.01433697360591926,69.75
6224,15048,0.005746081761330995,174.03
6224,15057,0.0057590571894619216,173.64
6224,15061,0.0057590571894619216,173.64
6224,15078,0.003571215815938995,280.02
6224,15080,0.003571252459777592,280.01
6224,15081,0.003571252459777592,280.01
6224,15089,0.003224571233847166,310.12
6224,15092,0.003224571233847166,310.12
6224,16328,0.004219990329395651,236.97
6224,16329,0.004219990329395651,236.97
6224,16330,0.004219990329395651,236.97
6224,18929,0.004977596425770866,200.9
6224,18931,0.004977596425770866,200.9
6224,27622,0.0028429651796870493,351.75
6224,32466,0.003375142054092917,296.28
6224,32738,0.002719907713162309,367.66
6224,32740,0.002719907713162309,367.66
6224,32744,0.002719907713162309,367.66
6224,35055,0.004793389060135547,208.62
6224,35056,0.004793389060135547,208.62
6224,35057,0.004793389060135547,208.62
6224,38048,0.002249957440205595,444.45
6227,6228,99999.99999999999,0.0
6227,6332,0.010828437371360793,92.35
6227,6333,0.010828437371360793,92.35
6227,6342,0.01890464056648846,52.9
6227,6346,0.01890464056648846,52.9
6227,6348,0.01890464056648846,52.9
6227,8253,0.00319495431352778,312.99
6227,8451,0.00720562604644398,138.78
6227,8454,0.00720562604644398,138.78
6227,8456,0.00720562604644398,138.78
6227,13653,0.007272857026168751,137.5
6227,13707,0.003255815196761146,307.14
6227,13711,0.003255815196761146,307.14
6227,13712,0.003255815196761146,307.14
6227,13897,0.006656671405117248,150.23
6227,13899,0.006656671405117248,150.23
6227,13901,0.006656671405117248,150.23
6227,14144,0.01433697360591926,69.75
6227,14147,0.01433697360591926,69.75
6227,14149,0.01433697360591926,69.75
6227,15048,0.005746081761330995,174.03
6227,15057,0.0057590571894619216,173.64
6227,15061,0.0057590571894619216,173.64
6227,15078,0.003571215815938995,280.02
6227,15080,0.003571252459777592,280.01
6227,15081,0.003571252459777592,280.01
6227,15089,0.003224571233847166,310.12
6227,15092,0.003224571233847166,310.12
6227,16328,0.004219990329395651,236.97
6227,16329,0.004219990329395651,236.97
6227,16330,0.004219990329395651,236.97
6227,18929,0.004977596425770866,200.9
6227,18931,0.004977596425770866,200.9
6227,27622,0.0028429651796870493,351.75
6227,32466,0.003375142054092917,296.28
6227,32738,0.002719907713162309,367.66
6227,32740,0.002719907713162309,367.66
6227,32744,0.002719907713162309,367.66
6227,35055,0.004793389060135547,208.62
6227,35056,0.004793389060135547,208.62
6227,35057,0.004793389060135547,208.62
6227,38048,0.002249957440205595,444.45
6228,6332,0.010828437371360793,92.35
6228,6333,0.010828437371360793,92.35
6228,6342,0.01890464056648846,52.9
6228,6346,0.01890464056648846,52.9
6228,6348,0.01890464056648846,52.9
6228,8253,0.00319495431352778,312.99
6228,8451,0.00720562604644398,138.78
6228,8454,0.00720562604644398,138.78
6228,8456,0.00720562604644398,138.78
6228,13653,0.007272857026168751,137.5
6228,13707,0.003255815196761146,307.14
6228,13711,0.003255815196761146,307.14
6228,13712,0.003255815196761146,307.14
6228,13897,0.006656671405117248,150.23
6228,13899,0.006656671405117248,150.23
6228,13901,0.006656671405117248,150.23
6228,14144,0.01433697360591926,69.75
6228,14147,0.01433697360591926,69.75
6228,14149,0.01433697360591926,69.75
6228,15048,0.005746081761330995,174.03
6228,15057,0.0057590571894619216,173.64
6228,15061,0.0057590571894619216,173.64
6228,15078,0.003571215815938995,280.02
6228,15080,0.003571252459777592,280.01
6228,15081,0.003571252459777592,280.01
6228,15089,0.003224571233847166,310.12
6228,15092,0.003224571233847166,310.12
6228,16328,0.004219990329395651,236.97
6228,16329,0.004219990329395651,236.97
6228,16330,0.004219990329395651,236.97
6228,18929,0.004977596425770866,200.9
6228,18931,0.004977596425770866,200.9
6228,27622,0.0028429651796870493,351.75
6228,32466,0.003375142054092917,296.28
6228,32738,0.002719907713162309,367.66
6228,32740,0.002719907713162309,367.66
6228,32744,0.002719907713162309,367.66
6228,35055,0.004793389060135547,208.62
6228,35056,0.004793389060135547,208.62
6228,35057,0.004793389060135547,208.62
6228,38048,0.002249957440205595,444.45
6332,6333,99999.99999999999,0.0
6332,6342,0.007681706245080933,130.18
6332,6346,0.007681706245080933,130.18
6332,6348,0.007681706245080933,130.18
6332,8253,0.0030816175725007,324.5
6332,8451,0.007299077959437966,137.0
6332,8454,0.007299077959437966,137.0
6332,8456,0.007299077959437966,137.0
6332,13653,0.009568088725707547,104.51
6332,13707,0.002998697074330605,333.48
6332,13711,0.002998697074330605,333.48
6332,13712,0.002998697074330605,333.48
6332,13897,0.006078054797325673,164.53
6332,13899,0.006078054797325673,164.53
6332,13901,0.006078054797325673,164.53
6332,14144,0.015846392414252366,63.11
6332,14147,0.015846392414252366,63.11
6332,14149,0.015846392414252366,63.11
6332,15048,0.005920872082109574,168.89
6332,15057,0.008645250442032881,115.67
6332,15061,0.008645250442032881,115.67
6332,15078,0.002851914558316231,350.64
6332,15080,0.0028519429141920707,350.64
6332,15081,0.0028519429141920707,350.64
6332,15089,0.002933545641173881,340.88
6332,15092,0.002933545641173881,340.88
6332,16328,0.0034688888586731138,288.28
6332,16329,0.0034688888586731138,288.28
6332,16330,0.0034688888586731138,288.28
6332,18929,0.003520027041857553,284.09
6332,18931,0.003520027041857553,284.09
6332,27622,0.0026183102526355674,381.93
6332,32466,0.002919828182801728,342.49
6332,35055,0.004090663310202449,244.46
6332,35056,0.004090663310202449,244.46
6332,35057,0.004090663310202449,244.46
6332,38048,0.002049532876481372,487.92
6333,6342,0.007681706245080933,130.18
6333,6346,0.007681706245080933,130.18
6333,6348,0.007681706245080933,130.18
6333,8253,0.0030816175725007,324.5
6333,8451,0.007299077959437966,137.0
6333,8454,0.007299077959437966,137.0
6333,8456,0.007299077959437966,137.0
6333,13653,0.009568088725707547,104.51
6333,13707,0.002998697074330605,333.48
6333,13711,0.002998697074330605,333.48
6333,13712,0.002998697074330605,333.48
6333,13897,0.006078054797325673,164.53
6333,13899,0.006078054797325673,164.53
6333,13901,0.006078054797325673,164.53
6333,14144,0.015846392414252366,63.11
6333,14147,0.015846392414252366,63.11
6333,14149,0.015846392414252366,63.11
6333,15048,0.005920872082109574,168.89
6333,15057,0.008645250442032881,115.67
6333,15061,0.008645250442032881,115.67
6333,15078,0.002851914558316231,350.64
6333,15080,0.0028519429141920707,350.64
6333,15081,0.0028519429141920707,350.64
6333,15089,0.002933545641173881,340.88
6333,15092,0.002933545641173881,340.88
6333,16328,0.0034688888586731138,288.28
6333,16329,0.0034688888586731138,288.28
6333,16330,0.0034688888586731138,288.28
6333,18929,0.003520027041857553,284.09
6333,18931,0.003520027041857553,284.09
6333,27622,0.0026183102526355674,381.93
6333,32466,0.002919828182801728,342.49
6333,35055,0.004090663310202449,244.46
6333,35056,0.004090663310202449,244.46
6333,35057,0.004090663310202449,244.46
6333,38048,0.002049532876481372,487.92
6342,6346,99999.99999999999,0.0
6342,6348,99999.99999999999,0.0
6342,8253,0.002888272413664719,346.23
6342,8451,0.005345187047776089,187.08
6342,8454,0.005345187047776089,187.08
6342,8456,0.005345187047776089,187.08
6342,13653,0.005713576629597431,175.02
6342,13707,0.0029453299908115027,339.52
6342,13711,0.0029453299908115027,339.52
6342,13712,0.0029453299908115027,339.52
6342,13897,0.007861223675966875,127.21
6342,13899,0.007861223675966875,127.21
6342,13901,0.007861223675966875,127.21
6342,14144,0.008299629358747368,120.49
6342,14147,0.008299629358747368,120.49
6342,14149,0.008299629358747368,120.49
6342,15048,0.0047200885838418185,211.86
6342,15057,0.005292426050387036,188.95
6342,15061,0.005292426050387036,188.95
6342,15078,0.0035587164715334694,281.0
6342,15080,0.0035587405423979875,281.0
6342,15081,0.0035587405423979875,281.0
6342,15089,0.002941297845177244,339.99
6342,15092,0.002941297845177244,339.99
6342,16328,0.003884578690431837,257.43
6342,16329,0.003884578690431837,257.43
6342,16330,0.003884578690431837,257.43
6342,18929,0.005586636142174127,179.0
6342,18931,0.005586636142174127,179.0
6342,27622,0.0026619016145290396,375.67
6342,32466,0.0033001056136414395,303.02
6342,32738,0.0028760003914735563,347.71
6342,32740,0.0028760003914735563,347.71
6342,32744,0.0028760003914735563,347.71
6342,35055,0.004228088551598257,236.51
6342,35056,0.004228088551598257,236.51
6342,35057,0.004228088551598257,236.51
6342,38048,0.002168066090056565,461.24
6346,6348,99999.99999999999,0.0
6346,8253,0.002888272413664719,346.23
6346,8451,0.005345187047776089,187.08
6346,8454,0.005345187047776089,187.08
6346,8456,0.005345187047776089,187.08
6346,13653,0.005713576629597431,175.02
6346,13707,0.0029453299908115027,339.52
6346,13711,0.0029453299908115027,339.52
6346,13712,0.0029453299908115027,339.52
6346,13897,0.007861223675966875,127.21
6346,13899,0.007861223675966875,127.21
6346,13901,0.007861223675966875,127.21
6346,14144,0.008299629358747368,120.49
6346,14147,0.008299629358747368,120.49
6346,14149,0.008299629358747368,120.49
6346,15048,0.0047200885838418185,211.86
6346,15057,0.005292426050387036,188.95
6346,15061,0.005292426050387036,188.95
6346,15078,0.0035587164715334694,281.0
6346,15080,0.0035587405423979875,281.0
6346,15081,0.0035587405423979875,281.0
6346,15089,0.002941297845177244,339.99
6346,15092,0.002941297845177244,339.99
6346,16328,0.003884578690431837,257.43
6346,16329,0.003884578690431837,257.43
6346,16330,0.003884578690431837,257.43
6346,18929,0.005586636142174127,179.0
6346,18931,0.005586636142174127,179.0
6346,27622,0.0026619016145290396,375.67
6346,32466,0.0033001056136414395,303.02
6346,32738,0.0028760003914735563,347.71
6346,32740,0.0028760003914735563,347.71
6346,32744,0.0028760003914735563,347.71
6346,35055,0.004228088551598257,236.51
6346,35056,0.004228088551598257,236.51
6346,35057,0.004228088551598257,236.51
6346,38048,0.002168066090056565,461.24
6348,8253,0.002888272413664719,346.23
6348,8451,0.005345187047776089,187.08
6348,8454,0.005345187047776089,187.08
6348,8456,0.005345187047776089,187.08
6348,13653,0.005713576629597431,175.02
6348,13707,0.0029453299908115027,339.52
6348,13711,0.0029453299908115027,339.52
6348,13712,0.0029453299908115027,339.52
6348,13897,0.007861223675966875,127.21
6348,13899,0.007861223675966875,127.21
6348,13901,0.007861223675966875,127.21
6348,14144,0.008299629358747368,120.49
6348,14147,0.008299629358747368,120.49
6348,14149,0.008299629358747368,120.49
6348,15048,0.0047200885838418185,211.86
6348,15057,0.005292426050387036,188.95
6348,15061,0.005292426050387036,188.95
6348,15078,0.0035587164715334694,281.0
6348,15080,0.0035587405423979875,281.0
6348,15081,0.0035587405423979875,281.0
6348,15089,0.002941297845177244,339.99
6348,15092,0.002941297845177244,339.99
6348,16328,0.003884578690431837,257.43
