source,target,weight,distance
7145,13653,0.002830052012937253,353.35
7145,13707,0.008697449265280762,114.98
7145,14144,0.0026241055891857937,381.08
7145,14178,0.0029119187658027132,343.42
7145,14988,0.00537151751157512,186.17
7145,15048,0.003591058028090239,278.47
7145,15068,0.0022917509267479986,436.35
7145,15078,0.0034779680747447595,287.52
7145,15089,0.008436716359789351,118.53
7145,15724,0.012441324185541705,80.38
7145,16328,0.004615242764523066,216.67
7145,16384,0.011476830765826375,87.13
7145,18929,0.0025199860772644367,396.83
7145,19859,0.00534370885659007,187.14
7145,23294,0.015211068268075438,65.74
7145,26564,0.00468081193121161,213.64
7145,26834,0.003319339441382395,301.26
7145,27622,0.008393603426784463,119.14
7145,28330,0.0034669884063715808,288.43
7145,30302,0.00580067615201938,172.39
7145,32466,0.003980250332772417,251.24
7145,32738,0.0023876227517872282,418.83
7145,35048,0.008464433723341882,118.14
7145,35747,0.007443504416581371,134.35
7145,36078,0.0030953460594845016,323.07
7145,38047,0.006006893434264501,166.48
7145,38048,0.00601929717471506,166.13
7988,8723,0.0024976831762434605,400.37
7988,14164,0.011822985897801671,84.58
7988,14178,0.0062759194228972585,159.34
7988,14708,0.004845674955222475,206.37
7988,14988,0.002805110581310395,356.49
7988,15038,0.0023451475944159432,426.41
7988,15068,0.002972460781638596,336.42
7988,15347,0.004882625433935349,204.81
7988,15724,0.002301079494780208,434.58
7988,16384,0.002406835145718624,415.48
7988,19859,0.0028244849034725675,354.05
7988,26564,0.003452333290370768,289.66
7988,26834,0.002927514596837983,341.59
7988,28330,0.003494968897212021,286.13
7988,30302,0.002949974221818297,338.99
7988,30544,0.018930873887158264,52.82
7988,35048,0.0023120151218759995,432.52
7988,35747,0.002457601877350229,406.9
7988,36078,0.004875015241345719,205.13
7988,38048,0.0019703112464935315,507.53
8253,8451,0.005024169050594125,199.04
8253,13653,0.004275383640446934,233.9
8253,13707,0.014096551443910518,70.94
8253,14144,0.003663580629506753,272.96
8253,14988,0.003408227148335084,293.41
8253,15048,0.006291583497495696,158.94
8253,15057,0.002278010690337009,438.98
8253,15078,0.00426111698901435,234.68
8253,15089,0.012592776772256304,79.41
8253,15724,0.005104066760353161,195.92
8253,16328,0.006902895174674867,144.87
8253,16384,0.00486819441943284,205.41
8253,18929,0.003209333919668383,311.59
8253,19859,0.003420894910857775,292.32
8253,23294,0.007024341778105154,142.36
8253,26564,0.0030084335766438703,332.4
8253,26834,0.0025322591179666857,394.9
8253,27622,0.011270340490065487,88.73
8253,28330,0.0025434448030005803,393.17
8253,30302,0.00350491967780929,285.31
8253,32466,0.0057480937580736274,173.97
8253,32738,0.0027065991705697776,369.47
8253,35048,0.004622197395711858,216.35
8253,35747,0.004504952833786892,221.98
8253,36078,0.002301058954974034,434.58
8253,38047,0.0048603838148488475,205.75
8253,38048,0.004878991658640011,204.96
8451,13653,0.010789795450431825,92.68
8451,13707,0.004984667789451187,200.62
8451,13897,0.0035812942428595225,279.23
8451,14144,0.012134033732448276,82.41
8451,15048,0.013210260358468276,75.7
8451,15057,0.004045509543100942,247.19
8451,15078,0.0037528950019640774,266.46
8451,15089,0.0047572549985427865,210.21
8451,15724,0.00267305549382618,374.1
8451,16328,0.0056259104014845275,177.75
8451,16384,0.0025696741683968616,389.15
8451,18929,0.003899561343154455,256.44
8451,23294,0.0031135773685070506,321.17
8451,27622,0.003843854434975183,260.16
8451,32466,0.003904339144452356,256.13
8451,32738,0.0025357072903178157,394.37
8451,35048,0.002549958104664985,392.16
8451,35747,0.0023943788491323226,417.64
8451,38047,0.002718176005914335,367.89
8451,38048,0.0027196919423631313,367.69
8723,11039,0.0023260089931089896,429.92
8723,14071,0.009761340099485096,102.44
8723,14164,0.003156997551672719,316.76
8723,14627,0.005997072115711185,166.75
8723,14708,0.0022962722645013946,435.49
8723,15038,0.0030240756514920033,330.68
8723,15347,0.005034125777543569,198.64
8723,16265,0.016246253198062464,61.55
8723,17747,0.003602504602433575,277.58
8723,29387,0.00803255378356275,124.49
8723,30544,0.0023499478987983506,425.54
8723,38048,0.001125389057132401,888.58
11039,13919,0.005559978427480528,179.86
11039,14071,0.0028306849349174464,353.27
11039,14627,0.003598458243391494,277.9
11039,16265,0.002599800094256213,384.64
11039,17747,0.00656405462131328,152.34
11039,26600,0.004287892950868141,233.21
11039,29387,0.0030719269477039275,325.53
11039,38048,0.0007611681003327523,1313.77
13653,13707,0.003882967171609441,257.54
13653,13897,0.003956931475750509,252.72
13653,14144,0.011647694337867498,85.85
13653,15048,0.013193604895837012,75.79
13653,15057,0.004655401424492892,214.8
13653,15078,0.0033156690352532285,301.6
13653,15089,0.003771317428202712,265.16
13653,15724,0.00234646060412523,426.17
13653,16328,0.004399107312594478,227.32
13653,16384,0.0022844269605253303,437.75
13653,18929,0.0037583121147059433,266.08
13653,23294,0.002708610797659829,369.19
13653,27622,0.003386423190723658,295.3
13653,32466,0.0037820897835178758,264.4
13653,32738,0.002445616287509778,408.89
13653,35048,0.0022588944851538863,442.69
13653,38047,0.002451253431401622,407.95
13653,38048,0.0024547201687258615,407.38
13707,14144,0.003636915120052879,274.96
13707,14988,0.0036804019435270246,271.71
13707,15048,0.005455207280249068,183.31
13707,15078,0.005019477240824416,199.22
13707,15089,0.05177721338450821,19.31
13707,15724,0.0056691984085198936,176.39
13707,16328,0.0092321676259157,108.32
13707,16384,0.0050605035941048825,197.61
13707,18929,0.00343738394644937,290.92
13707,19859,0.0036508862597917006,273.91
13707,23294,0.008210485479861898,121.8
13707,26564,0.003076003645442356,325.1
13707,26834,0.0027155500832279195,368.25
13707,27622,0.011511681922411298,86.87
13707,28330,0.0026829082256355974,372.73
13707,30302,0.0036493474560996245,274.02
13707,32466,0.0056263558316065575,177.73
13707,32738,0.002911525848748963,343.46
13707,35048,0.005220079679936134,191.57
13707,35747,0.004415664264795398,226.47
13707,36078,0.002367740959514255,422.34
13707,38047,0.0054865458151001495,182.26
13707,38048,0.0054897078540498065,182.16
13897,14144,0.005055907413603406,197.79
13897,15048,0.0032132651412787,311.21
13897,15057,0.007783020856963954,128.48
13897,15078,0.0024605524626452914,406.41
13897,16328,0.0026151324813450906,382.39
13897,18929,0.003403554790329652,293.81
13897,32466,0.0023426946036514407,426.86
13897,38048,0.0017012945422015273,587.79
13919,14627,0.002397920841521417,417.03
13919,17747,0.0034439525888151834,290.36
13919,26600,0.004660369460717532,214.58
13919,29387,0.0023573929520715204,424.2
13919,38048,0.0007155538773252447,1397.52
14071,14164,0.0024954890654243717,400.72
14071,14627,0.01320085231819618,75.75
14071,15038,0.002417784605969312,413.6
14071,15347,0.003555249831348022,281.27
14071,16265,0.00956100200890236,104.59
14071,17747,0.004885560744901217,204.68
14071,29387,0.008355986419547125,119.67
14071,38048,0.0010223725250242996,978.12
14144,15048,0.007955541454716322,125.7
14144,15057,0.005773442804408309,173.21
14144,15078,0.003392120456118984,294.8
14144,15089,0.0035491966121439754,281.75
14144,16328,0.00439009599796668,227.79
14144,18929,0.00410455144952495,243.63
14144,23294,0.002534310909539598,394.58
14144,27622,0.00306320119448068,326.46
14144,32466,0.0034112212000722334,293.15
14144,32738,0.002488981687730484,401.77
14144,38047,0.002325340346823188,430.04
14144,38048,0.002326358807731777,429.86
14164,14178,0.004118104154422128,242.83
14164,14708,0.004511464740282607,221.66
14164,14988,0.00228720151315109,437.22
14164,15038,0.002635025013222395,379.5
14164,15068,0.0025971638051267066,385.04
14164,15347,0.008287811138847412,120.66
14164,16265,0.0027140377657403985,368.45
14164,19859,0.0022978802221797806,435.18
14164,26564,0.0026772304804713897,373.52
14164,26834,0.002431414225633673,411.28
14164,28330,0.002771095915104446,360.87
14164,29387,0.002307227412829804,433.42
14164,30302,0.0023672811503968588,422.43
14164,30544,0.008474873000994393,118.0
14164,36078,0.0035170060395242064,284.33
14164,38048,0.001701562602568174,587.7
14178,14708,0.003960375003499989,252.5
14178,14988,0.00490108761477403,204.04
14178,15068,0.0035753898316365266,279.69
14178,15347,0.0027513304900091567,363.46
14178,15724,0.003629442741949593,275.52
14178,16384,0.003891090272138023,257.0
14178,19859,0.004949288435974588,202.05
14178,23294,0.002960878066402865,337.74
14178,26564,0.007533063309919812,132.75
14178,26834,0.004452160001006157,224.61
14178,27622,0.0023749870949393314,421.05
14178,28330,0.006270025916574113,159.49
14178,30302,0.0055052658045740355,181.64
14178,30544,0.007305367052438252,136.89
14178,35048,0.003620178826423193,276.23
14178,35747,0.00392376712568371,254.86
14178,36078,0.01264902359714533,79.06
14178,38047,0.002791804914250644,358.19
14178,38048,0.0027917134841039712,358.2
14627,15347,0.0028136719832665496,355.41
14627,16265,0.006966171182723956,143.55
14627,17747,0.007596894723598376,131.63
14627,29387,0.008351792051273501,119.73
14627,38048,0.0009516069633793021,1050.85
14708,14988,0.002789339686374771,358.51
14708,15038,0.003392641416262667,294.76
14708,15068,0.005249248508445036,190.5
14708,15347,0.003392547517266546,294.76
14708,19859,0.0028019754184368043,356.89
14708,26302,0.0031220385974573108,320.3
14708,26564,0.0027502086420464027,363.61
14708,26834,0.0036343570838701096,275.15
14708,28330,0.0038970937973050014,256.6
14708,30302,0.002692975128323857,371.34
14708,30544,0.006057544147838076,165.08
14708,35048,0.002284097203738472,437.81
14708,35747,0.002305019894415882,433.84
14708,36078,0.004408896817775891,226.81
14708,38048,0.002074614164360007,482.02
14988,15068,0.003914509077284611,255.46
14988,15078,0.002780758223292411,359.61
14988,15089,0.0037879907409770048,263.99
14988,15724,0.009414704543137663,106.22
14988,16328,0.0029496235750981026,339.03
14988,16384,0.008525659812986183,117.29
14988,19859,0.0687990185810464,14.54
14988,23294,0.0065186784525466356,153.41
14988,26564,0.007979997084997493,125.31
14988,26834,0.008143967642845452,122.79
14988,27622,0.004257373075382231,234.89
14988,28330,0.009700603889567037,103.09
14988,30302,0.017759770440421638,56.31
14988,30544,0.003116415173735288,320.88
14988,32466,0.0029280987297091005,341.52
14988,35048,0.012361065397752146,80.9
14988,35747,0.00903870112902893,110.64
14988,36078,0.006387696677060571,156.55
14988,38047,0.00632508949091349,158.1
14988,38048,0.006311839505770448,158.43
15038,15068,0.00227670594798138,439.23
15038,15347,0.0028882704033179655,346.23
15038,16265,0.003137812408812174,318.69
15038,26302,0.003017150199190933,331.44
15038,29387,0.002923034240914341,342.11
15038,30544,0.0024264760420710436,412.12
15038,35977,0.003793244845308774,263.63
15038,38048,0.0013110454349583769,762.75
15048,15057,0.003527671783858291,283.47
15048,15078,0.003946239996690362,253.41
15048,15089,0.005230884234914845,191.17
15048,15724,0.0028524325811867014,350.58
15048,16328,0.0060049075729183025,166.53
15048,16384,0.0027571279131944674,362.7
15048,18929,0.003958981571901821,252.59
15048,23294,0.003406021238458969,293.6
15048,27622,0.0045146835446005125,221.5
15048,30302,0.0022561368886849674,443.24
15048,32466,0.004767934441194708,209.73
15048,32738,0.002662811958410446,375.54
15048,35048,0.0027231391365141367,367.22
15048,35747,0.0026359567603034804,379.37
15048,38047,0.0029756628502377405,336.06
15048,38048,0.002980823165173256,335.48
15057,16328,0.0025081523266751076,398.7
15057,18929,0.0027288687094806485,366.45
15057,38048,0.0016612225093524966,601.97
15068,15724,0.0027878461462678126,358.7
15068,16384,0.00269192286319904,371.48
15068,19859,0.00392161636554548,255.0
15068,23294,0.002572761540045632,388.69
15068,26302,0.003441438098569051,290.58
15068,26564,0.0030723749378148346,325.48
15068,26834,0.007371692681335196,135.65
15068,28330,0.0060106114773797745,166.37
15068,30302,0.0034186888301222973,292.51
15068,30544,0.0035009850792956016,285.63
15068,35048,0.003129593400410928,319.53
15068,35747,0.0029570403284961493,338.18
15068,36078,0.00476212046602246,209.99
15068,38047,0.0030005557661163065,333.27
15068,38048,0.0029950573003776015,333.88
15078,15089,0.005444411787110968,183.67
15078,15724,0.00323401539650695,309.21
15078,16328,0.009407951397627921,106.29
15078,16384,0.0029084746152624485,343.82
15078,18929,0.007313575496037924,136.73
15078,19859,0.002763116338355469,361.91
15078,23294,0.00402660837099972,248.35
15078,26834,0.002487307329297672,402.04
15078,27622,0.005271730401138432,189.69
15078,28330,0.0022883328513097446,437.0
15078,30302,0.002577353199897881,387.99
15078,32466,0.008188473324846287,122.12
15078,32738,0.006687550692919032,149.53
15078,35048,0.003446282863020218,290.17
15078,35747,0.002927834186459676,341.55
15078,38047,0.004722084567231852,211.77
15078,38048,0.004711899256644764,212.23
15089,15724,0.005781659128603033,172.96
15089,16328,0.010115070939407597,98.86
15089,16384,0.005074666584549964,197.06
15089,18929,0.0035567754323725187,281.15
15089,19859,0.003757584829089995,266.13
15089,23294,0.008725704066373895,114.6
15089,26564,0.0030831598148259452,324.34
15089,26834,0.0028054272374009362,356.45
15089,27622,0.013368999836687505,74.8
15089,28330,0.0027493402023849463,363.72
15089,30302,0.0037095390218139963,269.58
15089,32466,0.0060891650404219745,164.23
15089,32738,0.0030615031902470995,326.64
15089,35048,0.0054563854709173765,183.27
15089,35747,0.004516634199276601,221.4
15089,36078,0.002401965336295264,416.33
15089,38047,0.006011752882163921,166.34
15089,38048,0.006014032890351703,166.28
15278,15867,0.005977245350745304,167.3
15278,35167,0.004000744669516417,249.95
15278,38048,0.0014056627624211928,711.41
15347,16265,0.003944565218859105,253.51
15347,29387,0.0031348327459572076,319.0
15347,30544,0.004241418276415505,235.77
15347,36078,0.0024830345938926723,402.73
15347,38048,0.0014170708617349864,705.68
15469,35977,0.0032133141085440497,311.21
15469,38048,0.000928437111081648,1077.08
15724,16328,0.003819975960207352,261.78
15724,16384,0.024074938631526925,41.54
15724,18929,0.002307516449541525,433.37
15724,19859,0.00923108322096258,108.33
15724,23294,0.014866731110572256,67.26
15724,26564,0.00648725216467324,154.15
15724,26834,0.004471197823583858,223.65
15724,27622,0.006390183831073617,156.49
15724,28330,0.0047902702629035575,208.76
15724,30302,0.010083825568637572,99.17
15724,30544,0.002462380193082265,406.11
15724,32466,0.003537107739228926,282.72
15724,32738,0.0023513648408686172,425.28
15724,35048,0.020102397931184224,49.75
15724,35747,0.011239311486707641,88.97
15724,36078,0.004035212323496553,247.82
15724,38047,0.007225875403147745,138.39
15724,38048,0.007226126099665339,138.39
15867,35167,0.008779262714904017,113.9
15867,38048,0.0015981037386598523,625.74
16265,17747,0.004276460238235722,233.84
16265,29387,0.015267350567702644,65.5
16265,38048,0.0010755150800050351,929.79
16328,16384,0.0034429439599255023,290.45
16328,18929,0.005451797696186985,183.43
16328,19859,0.0029287408109915317,341.44
16328,23294,0.005016607036196608,199.34
16328,26564,0.002405446091722661,415.72
16328,26834,0.0024284339873722294,411.79
16328,27622,0.007420838682163561,134.76
16328,28330,0.002315665466995637,431.84
16328,30302,0.002822224366745744,354.33
16328,32466,0.00804626754569874,124.28
16328,32738,0.003951647804885227,253.06
16328,35048,0.003847236282729331,259.93
16328,35747,0.003289268572336146,304.02
16328,38047,0.00476875649720212,209.7
16328,38048,0.004765400131211959,209.85
16384,19859,0.008583307487796217,116.51
16384,23294,0.010420509160162196,95.96
16384,26564,0.007769612893075045,128.71
16384,26834,0.00417872482238795,239.31
16384,27622,0.005620236178577403,177.93
16384,28330,0.004685683949339778,213.42
16384,30302,0.011281378291865549,88.64
16384,30544,0.0025563899861453313,391.18
16384,32466,0.003257081820558651,307.02
16384,35048,0.01193251855802428,83.8
16384,35747,0.012801050202091277,78.12
16384,36078,0.004201251167747089,238.02
16384,38047,0.0058511304008497045,170.91
16384,38048,0.005862351380585484,170.58
17673,38048,0.0005045680450642811,1981.89
17747,26600,0.002594442953036366,385.44
17747,29387,0.0056100080347968335,178.25
17747,38048,0.0008599282179692581,1162.89
18929,23294,0.0027086539056721875,369.19
18929,27622,0.0033803189837683855,295.83
18929,32466,0.005170343105962443,193.41
18929,32738,0.005919050186577847,168.95
18929,35048,0.002378663860188871,420.4
18929,38047,0.002914836298661948,343.07
18929,38048,0.00291335011141139,343.25
19859,23294,0.006499684924725711,153.85
19859,26564,0.008092065229706779,123.58
19859,26834,0.008077549786559002,123.8
19859,27622,0.0042855008578340575,233.34
19859,28330,0.009815730704604002,101.88
19859,30302,0.019489437463163565,51.31
19859,30544,0.0031335951522828294,319.12
19859,32466,0.002948047451327271,339.21
19859,35048,0.01199352422510795,83.38
19859,35747,0.009890562451404414,101.11
19859,36078,0.00653466818408114,153.03
19859,38047,0.006370867991879562,156.96
19859,38048,0.006364376388689464,157.12
23107,26612,0.0032043237634269417,312.08
23107,38048,0.0008291537407878765,1206.05
23294,26564,0.004579787666815325,218.35
23294,26834,0.003919721709052066,255.12
23294,27622,0.011090947903773815,90.16
23294,28330,0.003939880703952743,253.81
23294,30302,0.006378418680179045,156.78
23294,32466,0.004620896444299065,216.41
23294,32738,0.002713820097764231,368.48
23294,35048,0.01347299304478988,74.22
23294,35747,0.008878477996159645,112.63
23294,36078,0.003302171008343422,302.83
23294,38047,0.009912312991611126,100.88
23294,38048,0.009940641198152479,100.6
26302,26834,0.002365118165315213,422.81
26302,35977,0.0028595390580451016,349.71
26302,38048,0.001685820145272262,593.18
26564,26834,0.004611720063488071,216.84
26564,27622,0.003307274116817706,302.36
26564,28330,0.00620464032293427,161.17
26564,30302,0.012733980965422777,78.53
26564,30544,0.0037108092185505217,269.48
26564,32466,0.002348704042557874,425.77
26564,35048,0.0058736664378244595,170.25
26564,35747,0.006813181067711463,146.77
26564,36078,0.007175881331466311,139.36
26564,38047,0.003789392488548522,263.89
26564,38048,0.0037913960411280123,263.76
26600,38048,0.0006467995025693787,1546.07
26612,38048,0.0006723269496102715,1487.37
26834,27622,0.003111748403100649,321.36
26834,28330,0.015046331306163707,66.46
26834,30302,0.005964537437926679,167.66
26834,30544,0.003389747992631896,295.01
26834,32466,0.0025083338318430213,398.67
26834,35048,0.005422116377486846,184.43
26834,35747,0.004689513179517391,213.24
26834,36078,0.006610020842490263,151.29
26834,38047,0.004712687759205087,212.19
26834,38048,0.004697801893684211,212.87
27622,28330,0.00303828834750204,329.13
27622,30302,0.004170527904464565,239.78
27622,32466,0.007533032149156068,132.75
27622,32738,0.00319666961663122,312.83
27622,35048,0.006361888050207956,157.19
27622,35747,0.0056992710819649016,175.46
27622,36078,0.002617762239393379,382.01
27622,38047,0.008330683257182725,120.04
27622,38048,0.008390995928955217,119.18
28330,30302,0.007740596981167685,129.19
28330,30544,0.004112855381767708,243.14
28330,32466,0.0023685156955467676,422.21
28330,35048,0.005517376448252347,181.25
28330,35747,0.005232097170627548,191.13
28330,36078,0.011458528234936968,87.27
28330,38047,0.004262753730973768,234.59
28330,38048,0.004256204957157898,234.95
29387,38048,0.0010105892777979991,989.52
30302,30544,0.0032231869982536523,310.25
30302,32466,0.002805446651741117,356.45
30302,35048,0.01008456570320263,99.16
30302,35747,0.011508630761219666,86.89
30302,36078,0.006629085584606021,150.85
30302,38047,0.005346834837476075,187.03
30302,38048,0.005350616300930705,186.89
30544,35048,0.002503753678853195,399.4
30544,35747,0.002624325615258875,381.05
30544,36078,0.0059476893185365564,168.13
30544,38048,0.002122800945592563,471.08
32466,32738,0.00473187864709095,211.33
32466,35048,0.003701178430198253,270.18
32466,35747,0.003467664957202583,288.38
32466,38047,0.005264470626865611,189.95
32466,38048,0.00528511841915469,189.21
32738,35048,0.0025342057370910305,394.6
32738,35747,0.0022726459636261903,440.02
32738,38047,0.00333734495356777,299.64
32738,38048,0.0033331835926718764,300.01
35048,35747,0.010887786540042152,91.85
35048,36078,0.004250731021375527,235.25
35048,38047,0.00987915074279746,101.22
35048,38048,0.00985101409333973,101.51
35167,38048,0.0015276514539329586,654.6
35747,36078,0.004546350356330041,219.96
35747,38047,0.006834381791585621,146.32
35747,38048,0.006880865408751183,145.33
35977,38048,0.001090954415399018,916.63
36078,38047,0.003296760787687084,303.33
36078,38048,0.0032961637784625296,303.38
37823,38048,0.00040125441842967896,2492.18
38047,38048,0.4960930737008987,2.02
